id,text,truncated,retweet_count,favorite_count,user_screen_name,user_created_at,lang,rt_user_id,rt_user_screen_name,rt_user_name,rt_status_created_at,rt_retweet_count,rt_favorite_count,hashtags,resource_urls,group,stance,pyemotion,pysentimiento,user_id_tweets_count,created_at,objectives_text,is_rt
1589774266555568131,"🖋| We must act now, 1.5* …
 #COP27 #cop27egypt ♻️⚠️",False,1,3,KarentorresMx,2011-02-17T04:53:51+00:00,en,-1.0,,,,,,"['COP27', 'COP27EGYPT']",[],['oldies'],AGAINST,others,0,1,2022-11-08T00:18:16+00:00,['Promote social change or activate new policies.'],False
1590218809797144576,"RT @EmbaVESantaSede: Saludo entre el Presidente @NicolasMaduro y S.E.R. Cardenal Pietro Parolin, Secretario de Estado de la Santa Sede, en…",False,276,0,RubnAvila7,2019-01-05T13:33:03+00:00,es,1471953014.0,EmbaVESantaSede,@EmbaVESantaSede,2022-11-08T16:57:18+00:00,276.0,202.0,[],[],['oldies'],NONE,others,0,0,2022-11-09T05:44:43+00:00,,True
1590767034593595393,"RT @IENearth: IEN Delegate at #COP27, Chief Ninawa Huni Kui shares “The vast majority of the discussions reproduce colonial patterns of uns…",False,21,0,joyem_braun,2017-11-21T07:45:16+00:00,en,95981793.0,IENearth,Indigenous Environmental Network,2022-11-10T13:58:48+00:00,21.0,47.0,['COP27'],[],['oldies'],NONE,others,-1,0,2022-11-10T18:03:10+00:00,,True
1594272369345953793,RT @FNCDialogue: As world leaders return home from #COP27 and prepare for other meetings they must listen to native peoples and the plans t…,False,152,0,MTulander,2021-03-27T12:22:04+00:00,en,21875834.0,FNCDialogue,Food Nature Climate,2022-11-18T10:17:00+00:00,152.0,343.0,['COP27'],[],['oldies'],AGAINST,others,0,0,2022-11-20T10:12:07+00:00,,True
1594275861183827968,"RT @harjeet11: #LossAndDamage Fund established at #COP27! ✊🙌

A landmark decision!

Thanks to everyone who worked hard to get here.",False,165,0,JamesNPersad,2009-07-10T08:36:32+00:00,en,42628521.0,harjeet11,Harjeet Singh,2022-11-20T02:18:21+00:00,165.0,645.0,"['LOSSANDDAMAGE', 'COP27']",[],['oldies'],AGAINST,joy,1,0,2022-11-20T10:26:00+00:00,,True
1590191693009420288,RT @PGDynes: There's no such thing as infinite growth on a finite planet...even if you dress it up as GREEN growth. Growth is the problem..…,False,94,0,HVocagirl,2022-02-18T03:18:34+00:00,en,3245069205.0,PGDynes,Peter Dynes,2022-11-08T19:57:25+00:00,94.0,268.0,[],[],['inbetweeners'],NONE,disgust,-1,0,2022-11-09T03:56:58+00:00,,True
1590729970393190401,"RT @ViceVenezuela: #EnFrases || A propósito de su intervención en la #COP27   , el Jefe de Estado @NicolasMaduro, puntualizó que la humanid…",False,307,0,PeoliCarlos,2013-03-12T13:27:27+00:00,es,308699483.0,ViceVenezuela,Vicepresidencia Vzla,2022-11-10T15:00:04+00:00,307.0,141.0,"['ENFRASES', 'COP27']",[],['oldies'],NONE,others,0,0,2022-11-10T15:35:53+00:00,,True
1595147141806276634,"Climate activists are on the right side of history

@JohnKerry
#CodeRed
#DontLookUp
#2030isTooLate
#climate
#ClimateCrisis
#COP27
#environment
#extinction
#TaxFrequentFlyers
#MakePollutersPay
#BanPrivateJets
#BanCruiseShips
#FossilFuelsAreKillingUs  https://t.co/1D63fHpCag",True,0,1,JohnBrzezinski1,2012-12-31T18:06:20+00:00,en,-1.0,,,,,,"['CODERED', 'DONTLOOKUP', '2030ISTOOLATE', 'CLIMATE']",['https://twitter.com/i/web/status/1595147141806276634'],['oldies'],AGAINST,disgust,1,35,2022-11-22T20:08:09+00:00,"['Seek unity against a hostile enemy.', 'Promote social change or activate new policies.']",False
1589998035882639362,"RT @UxbEconomist07: If Sunak is giving £1.6Bn to Pakistan &amp; Somalia, Whilst getting George Osborne + Jeremy Hunt to implement huge austerit…",False,508,0,VengeSworks,2022-10-18T20:20:30+00:00,en,7.30526974003839e+17,UxbEconomist07,UxbEconomist 🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿,2022-11-07T19:57:25+00:00,508.0,1505.0,[],[],['newbies'],FAVOR,disgust,-1,0,2022-11-08T15:07:27+00:00,,True
1589991500259082241,"RT @JamesMelville: The world’s biggest carbon polluters by country. 1855 - 2020 (annually in metric tons).
#COP27 https://t.co/I69OucXH1Y",False,1322,0,PjCramp,2010-08-14T18:42:06+00:00,en,20675681.0,JamesMelville,James Melville,2022-11-07T22:30:51+00:00,1322.0,3018.0,['COP27'],[],['oldies'],NONE,others,-1,0,2022-11-08T14:41:28+00:00,,True
1590705363074297856,RT @mirelct: El pueblo venezolano da la bienvenida a nuestro Presidente @NicolasMaduro  en su llegada resaltó como exitosa la reunión de lo…,False,1003,0,Eduardo84893344,2022-11-10T11:45:49+00:00,es,2360281058.0,mirelct,Mirelys Contreras,2022-11-10T00:04:37+00:00,1003.0,476.0,[],[],['newbies'],NONE,others,1,0,2022-11-10T13:58:07+00:00,,True
1592373976080474115,"RT @johnAgorman: It's week 2 at #COP27  !

CNA is representing the Canadian nuclear industry at Sharm El-Sheikh- meeting with international…",False,9,0,ng2amarinefunk,2014-11-03T16:02:38+00:00,en,221529492.0,johnAgorman,John Arthur Gorman,2022-11-14T19:35:33+00:00,9.0,30.0,['COP27'],[],['oldies'],AGAINST,others,0,0,2022-11-15T04:28:35+00:00,,True
1590292131406811137,RT @natalieben: Last year UK pledged to bring methane emissions down by 72% by 2030. There's no plan in place a year later: but @GreenAllia…,False,31,0,Havant_Enviro,2011-06-04T20:05:22+00:00,en,16596200.0,natalieben,Natalie Bennett,2022-11-09T10:26:26+00:00,31.0,54.0,[],[],['oldies'],NONE,others,0,0,2022-11-09T10:36:04+00:00,,True
1589609486225788928,"RT @VTVcanal8: #EnFotos📷| Presidente de la República Bolivariana de Venezuela, @NicolasMaduro participa en mesas de trabajo relacionadas co…",False,516,0,LuisCor05068171,2022-10-04T19:18:15+00:00,es,118864905.0,VTVcanal8,VTV CANAL 8,2022-11-07T13:22:00+00:00,516.0,100.0,['ENFOTOS'],[],['newbies'],NONE,others,0,0,2022-11-07T13:23:29+00:00,,True
1591672306853519360,Focusing on growing a business doesn't have to come at the cost of sustainability. Sustainability is everybody's business. #COP27 https://t.co/ic3Zjz6k3X,True,1,10,EY_Africa,2011-07-06T17:24:03+00:00,en,-1.0,,,,,,[],['https://twitter.com/i/web/status/1591672306853519360'],['oldies'],AGAINST,others,1,8,2022-11-13T06:00:24+00:00,"[""Reinforce one's own image, presence, ideology, or values.""]",False
1594396493792038912,"RT @Sustainable2050: As far as I can see, #COP27 did make some progress, but the whole process is far too slow given the stage of the clima…",False,10,0,Sustainable2050,2009-12-19T11:51:07+00:00,en,97883743.0,Sustainable2050,Kees van der Leun Sustainable2050@mastodon.energy,2022-11-20T10:22:34+00:00,10.0,29.0,['COP27'],[],['oldies'],NONE,others,0,5,2022-11-20T18:25:21+00:00,,True
1592278394317996032,"RT @climatecouncil: MEDIA RELEASE: New global climate ranking sees Australia go from ""dead last to far from a pass"". 

""@BowenChris...must…",False,14,0,BrendanCarton,2010-08-10T14:48:49+00:00,en,1892683062.0,climatecouncil,Climate Council,2022-11-14T21:41:19+00:00,14.0,37.0,[],[],['oldies'],NONE,others,0,14,2022-11-14T22:08:46+00:00,,True
1591229906528002049,RT @Tzeporah: Great explainer by the @guardian @dpcarrington on @fossiltreaty What is the fossil fuel non-proliferation treaty? #COP27 http…,False,11,0,jimprall,2009-08-17T16:23:34+00:00,en,18536997.0,Tzeporah,Tzeporah Berman,2022-11-11T15:36:18+00:00,11.0,21.0,['COP27'],[],['oldies'],NONE,others,1,0,2022-11-12T00:42:27+00:00,,True
1591367231576883204,"RT @soniaborrini: Lovely meeting (again) my friend @the_ecofeminist, who is demanding justice for communities facing the worst effects of #…",False,39,0,malvernkite,2008-12-03T13:37:02+00:00,en,500629760.0,soniaborrini,Sonia for Climate Action,2022-11-12T04:27:20+00:00,39.0,203.0,[],[],['oldies'],AGAINST,joy,1,6,2022-11-12T09:48:08+00:00,,True
1589634850335518720,🇧🇪Prime Minister  De Croo conversing with Israel's president  Herzog. #COP27 has started !🙏 https://t.co/ujz3zeY5hj,False,2,14,BelgiuminIsrael,2016-10-06T13:49:31+00:00,en,-1.0,,,,,,['COP27'],[],['oldies'],AGAINST,others,0,1,2022-11-07T15:04:16+00:00,[],False
1589806932323602432,RT @DiEM_25: The world's elite have arrived at #COP27 on hundreds of private jets to lecture you about climate change. Sponsored by Coca-Co…,False,31781,0,giank03,2010-01-26T03:28:38+00:00,en,4747973338.0,DiEM_25,DiEM25,2022-11-07T11:13:33+00:00,31781.0,90524.0,['COP27'],[],['oldies'],NONE,disgust,0,0,2022-11-08T02:28:04+00:00,,True
1596797592901668865,"RT @G_LaryeaAdjei: While #COP27 saw some explicit climate decisions, we are counting on much more.

All countries need to protect young peo…",False,103,0,Kuldeep17851175,2022-10-02T07:48:15+00:00,en,1.366303848374141e+18,G_LaryeaAdjei,George Laryea-Adjei,2022-11-27T05:37:24+00:00,103.0,1260.0,['COP27'],[],['newbies'],AGAINST,others,0,0,2022-11-27T09:26:27+00:00,,True
1590248573404610561,"RT @Oxfam: Rich governments, corporations, and individuals most responsible for causing the climate crisis must urgently take responsibilit…",False,516,0,RdeciOblak,2009-08-25T08:47:33+00:00,en,11695472.0,Oxfam,Oxfam International,2022-11-08T14:00:01+00:00,516.0,1014.0,[],[],['oldies'],AGAINST,disgust,0,0,2022-11-09T07:42:59+00:00,,True
1591558441054736384,RT @Danielbricen: La Cancilleria y el gobierno de Petro mantienen en secreto las identidades de los dos miembros de la delegación colombian…,False,635,0,master_thinking,2016-04-24T19:37:14+00:00,es,204448549.0,Danielbricen,Daniel F. Briceño,2022-11-12T21:01:59+00:00,635.0,900.0,[],[],['oldies'],NONE,others,0,0,2022-11-12T22:27:56+00:00,,True
1596500290660106245,"RT @Nuclear4Climate: ⚛️Proud of the great collaboration and of the amazing results achieved with @iaeaorg at #COP27 !

#Nuclear4Climate #Ne…",False,6,0,RobertoTrey3,2018-12-18T18:44:34+00:00,en,2564846623.0,Nuclear4Climate,Nuclear for Climate,2022-11-26T10:03:51+00:00,6.0,20.0,"['COP27', 'NUCLEAR4CLIMATE']",[],['oldies'],AGAINST,joy,1,0,2022-11-26T13:45:05+00:00,,True
1593245324562206721,"RT @MikeHudema: Over a million species of plants and animals face extinction because of human activity. 

Protect people and the planet. #A…",False,264,0,Gosia_Szym,2017-12-07T22:27:16+00:00,en,15088481.0,MikeHudema,Mike Hudema,2022-11-16T16:44:12+00:00,264.0,401.0,[],[],['oldies'],AGAINST,fear,-1,0,2022-11-17T14:11:01+00:00,,True
1590542602407153664,"RT @LiveforEarthh: Before governments, climate change demands accountability from climate change professionals, activities, and scientists…",False,1,0,imagine_garden,2010-05-06T23:33:58+00:00,en,1.5905308942130258e+18,LiveforEarthh,Live for Earth,2022-11-10T03:08:53+00:00,1.0,0.0,[],[],['oldies'],AGAINST,disgust,0,0,2022-11-10T03:11:21+00:00,,True
1589935587280424960,"RT @GNB_CZBolivar: ¡Aquí esta Chávez!, exclamó el Pdte. @NicolasMaduro al momento de ingresar a los espacios donde se desarrollará la plena…",False,348,0,damlcandanga,2010-09-06T20:03:22+00:00,es,512018475.0,GNB_CZBolivar,GNB BOLÍVAR 😷👍,2022-11-08T10:57:51+00:00,348.0,182.0,[],[],['oldies'],NONE,others,0,0,2022-11-08T10:59:18+00:00,,True
1590332006650744834,"RT @omniaelomrani1: An amazing dialogue this morning at #SIF2022 with @PaulPolman, an inspirational leader and youth ally discussing pragma…",False,13,0,KiloshoG,2021-01-04T12:31:20+00:00,en,1.0621099561602703e+18,omniaelomrani1,Omnia El Omrani,2022-11-09T09:06:51+00:00,13.0,120.0,['SIF2022'],[],['oldies'],AGAINST,joy,1,0,2022-11-09T13:14:31+00:00,,True
1590738085251366914,"Education is one of the most effective tools we have for tackling climate change.

Today we’re celebrating Youth and Science Day at #COP27

Swipe to see some of the things we're doing to help build a more sustainable world for us all 👇",True,5,14,educationgovuk,2010-05-12T12:22:56+00:00,en,-1.0,,,,,,[],['https://twitter.com/i/web/status/1590738085251366914'],['oldies'],AGAINST,joy,1,1,2022-11-10T16:08:08+00:00,['Promote social change or activate new policies.'],False
1589372477998006272,"RT @NicolasMaduro: #EnVivo 📹 | Arribamos a la ciudad de Sharm El-Sheikh de Egipto, sede de la #COP27, llevando el mensaje de los pueblos de…",False,1943,0,cordovalfonso,2021-10-06T21:25:18+00:00,es,1252764865.0,NicolasMaduro,Nicolás Maduro,2022-11-06T19:33:21+00:00,1943.0,1323.0,"['ENVIVO', 'COP27']",[],['oldies'],NONE,others,0,0,2022-11-06T21:41:42+00:00,,True
1598628005915639808,"RT @nj_ayuk: I want to thank Prince Abdulaziz bin Salman, the kingdom's Minister of Energy for inviting me to speak on Clean Fuel Solutions…",False,1094,0,Piyamon61825404,2022-09-03T15:45:18+00:00,en,2972164989.0,nj_ayuk,NJ Ayuk,2022-11-14T16:41:35+00:00,1094.0,1813.0,[],[],['newbies'],NONE,others,1,0,2022-12-02T10:39:52+00:00,,True
1589851274643918848,RT @pburelli: VIDEO qué hay que difundir por el 🌍mientras @NicolasMaduro - depredador del medio ambiente y violador de DDHH de nuestros pue…,False,172,0,sony0701,2009-06-20T03:09:53+00:00,es,36278714.0,pburelli,Pedro Mario Burelli,2022-11-07T23:57:26+00:00,172.0,84.0,[],[],['oldies'],NONE,anger,-1,0,2022-11-08T05:24:16+00:00,,True
1589781664049549314,"RT @Marianiniecheve: El discurso del presidente @petrogustavo en #COP27 tiene a los uribistas destilando veneno, lo que significa que lo es…",False,222,0,chesusmartinez,2012-07-12T01:18:51+00:00,es,148996782.0,Marianiniecheve,Maria Niny Echeverry,2022-11-07T23:26:34+00:00,222.0,444.0,['COP27'],[],['oldies'],NONE,others,0,0,2022-11-08T00:47:40+00:00,,True
1590056926196699137,RT @la_Venturini: You’ll find me at #COP27 over the next 2 weeks to support countries acknowledge the role of #EarthObservation 📡🛰️🌍 to aug…,False,17,0,Madeeha_H_Bajwa,2015-04-07T08:44:57+00:00,en,487167276.0,la_Venturini,Sara Venturini,2022-11-08T09:38:42+00:00,17.0,173.0,"['COP27', 'EARTHOBSERVATION']",[],['oldies'],AGAINST,others,1,0,2022-11-08T19:01:27+00:00,,True
1589834175611568128,"RT @davelevitan: Hey! I'll be covering the #COP27 climate talks pretty closely; barring logistical setbacks, I'll be heading to Egypt later…",False,5,0,annadeen2,2014-05-29T03:52:13+00:00,en,21495286.0,davelevitan,Dave Levitan,2022-11-07T22:02:28+00:00,5.0,3.0,['COP27'],[],['oldies'],AGAINST,others,0,0,2022-11-08T04:16:19+00:00,,True
1590207333065687040,"RT @Joyce_Karam: Venezuela’s Maduro goes from being on US wanted list in 2020 ( $15 million reward for his capture), to shaking hands with…",False,7812,0,roxarrow66,2021-06-23T14:40:33+00:00,en,42407972.0,Joyce_Karam,Joyce Karam,2022-11-08T21:19:22+00:00,7812.0,17400.0,[],[],['oldies'],FAVOR,others,0,0,2022-11-09T04:59:07+00:00,,True
1589708168686628864,RT @PresidencialVen: #EnFotos 📸 | Liderazgo del Pdte. @NicolasMaduro se evidencia en el reconocimiento de Mandatarios y altos representante…,False,270,0,TTELuisZolnai,2021-05-16T13:29:07+00:00,es,138901003.0,PresidencialVen,Prensa Presidencial,2022-11-07T14:20:51+00:00,270.0,184.0,['ENFOTOS'],[],['oldies'],NONE,others,0,0,2022-11-07T19:55:37+00:00,,True
1590674885441093634,"RT @ECIU_UK: ""Paris Agreement built #ClimateAction momentum; Glasgow COP26 propelled it forward - there's a lot that happens outside of COP…",False,4,0,CurmiPatricia,2018-11-02T13:51:12+00:00,en,2479789014.0,ECIU_UK,ECIU,2022-11-10T11:55:05+00:00,4.0,3.0,['CLIMATEACTION'],[],['oldies'],AGAINST,others,0,0,2022-11-10T11:57:00+00:00,,True
1591346150086348800,"heard an annoying drone in the sky above #COP27 and looked up to see these 2. Turns out they are from ADES, an oil and gas drilling company! Just advertising their company by flying a banner over a UN summit. Totally normal. https://t.co/gnUGLJMSAl",True,1,16,n_thanki,2013-02-19T21:18:03+00:00,en,-1.0,,,,,,['COP27'],['https://twitter.com/i/web/status/1591346150086348800'],['oldies'],NONE,disgust,-1,50,2022-11-12T08:24:22+00:00,"[""Weaken the opponent's image, presence, identity, ideology, or values."", ""Delegitimise the opponent's decisions or policies.""]",False
1590339059528105985,"RT @MikeHudema: We need to do better. 

There is no planet B. This one is all we've got. #ActOnClimate 

#ClimateEmergency #climate #energy…",False,874,0,arishar,2009-05-02T22:40:40+00:00,en,15088481.0,MikeHudema,Mike Hudema,2022-11-09T13:22:10+00:00,874.0,1684.0,"['ACTONCLIMATE', 'CLIMATEEMERGENCY', 'CLIMATE', 'ENERGY']",[],['oldies'],AGAINST,disgust,0,0,2022-11-09T13:42:33+00:00,,True
1589617691354370050,"RT @benjamingoloff: “We are not in an energy crisis. We are in a fossil fuel crisis.” @catabreu_ 

Press conference starting now — fossil f…",False,50,0,RichieMerzian,2009-12-02T12:27:43+00:00,en,7.377531013110825e+17,benjamingoloff,Ben Goloff,2022-11-07T09:07:56+00:00,50.0,112.0,[],[],['oldies'],NONE,others,-1,37,2022-11-07T13:56:05+00:00,,True
1590899393645137921,"RT @Mippcivzla: 📢¡𝐀𝐬í 𝐥𝐨 𝐃𝐢𝐣𝐨!  🇻🇪
Pdte. @NicolasMaduro: Venezuela ha tomado una postura firme en defensa de la humanidad en la #COP27. Por…",False,1324,0,Vanessa251327,2022-10-07T00:53:58+00:00,es,8.392992897927741e+17,Mippcivzla,MIPPCI,2022-11-10T20:00:00+00:00,1324.0,267.0,['COP27'],[],['newbies'],NONE,others,0,0,2022-11-11T02:49:07+00:00,,True
1589632888701878274,RT @climate: World leaders are gathered for high-stakes climate negotiations at #COP27. What are the key debates? And what’s at stake for E…,False,20,0,zerofynet,2019-12-21T11:53:20+00:00,en,7.837191516846858e+17,climate,Bloomberg Green,2022-11-07T10:10:35+00:00,20.0,29.0,['COP27'],[],['oldies'],NONE,others,0,1,2022-11-07T14:56:29+00:00,,True
1589954535954747394,RT @daisydunnesci: “Leaders from global-north countries responsible for the vast amount of emissions heating our planet are already breakin…,False,158,0,tadeyofegbe,2012-05-16T15:20:04+00:00,en,58867956.0,daisydunnesci,Daisy Dunne,2022-11-08T11:49:02+00:00,158.0,374.0,[],[],['oldies'],AGAINST,others,-1,0,2022-11-08T12:14:35+00:00,,True
1590460586844114946,"RT @bedasso_kedir: #COP27 will bring govts. together 2 accelerate global efforts to confront the climate crisis. While you are at it, pleas…",False,3,0,koololeetoo,2022-10-18T15:19:51+00:00,en,7.782973108286915e+17,bedasso_kedir,kedir bedasso,2022-11-09T21:44:35+00:00,3.0,3.0,['COP27'],[],['newbies'],AGAINST,others,0,4,2022-11-09T21:45:27+00:00,,True
1590418931994726400,"RT @NicolasMaduro: La #COP27 ha servido como un espacio para el encuentro y la verdad de los pueblos. Asumamos de una vez por todas, el com…",False,3208,0,MPPSMiranda,2015-05-12T23:19:24+00:00,es,1252764865.0,NicolasMaduro,Nicolás Maduro,2022-11-09T16:30:01+00:00,3208.0,2397.0,['COP27'],[],['oldies'],NONE,anger,-1,1,2022-11-09T18:59:56+00:00,,True
1590324683693785088,"RT @WRIClimate: Happening NOW at #COP27: Our Solar Future: Roadmap to Mobilize USD 1 Trillion by 2030 Launch Event #OurSolarFuture

Tune in…",False,4,0,leon_mugisho,2022-03-03T15:36:01+00:00,en,202313343.0,WRIClimate,WRI Climate,2022-11-09T10:07:12+00:00,4.0,9.0,"['COP27', 'OURSOLARFUTURE']",[],['inbetweeners'],AGAINST,others,0,7,2022-11-09T12:45:26+00:00,,True
1589690349735514115,RT @RNVinformativa: #VíaAlterna Doctor Carlos Méndez: Esta #COP27  es importante porque esperamos todos que sea la culminación para el cump…,False,69,0,patrialibre05,2022-09-05T04:22:00+00:00,es,2204993772.0,RNVinformativa,RNV Informativa,2022-11-07T12:27:03+00:00,69.0,14.0,"['VAALTERNA', 'COP27']",[],['newbies'],AGAINST,others,0,0,2022-11-07T18:44:49+00:00,,True
1589733727256870914,"RT @mingo_1: ¡Las mentiras de Maduro en Egipto!:

""Aquí en la #COP27 por la protección de la naturaleza, de la vida del mundo, y por la pre…",False,24,0,migang61_11,2022-06-29T22:16:21+00:00,es,91994717.0,mingo_1,José Domingo,2022-11-07T18:07:59+00:00,24.0,26.0,['COP27'],[],['newbies'],NONE,anger,0,0,2022-11-07T21:37:11+00:00,,True
1592198547637927937,"RT @teleSURtv: El presidente electo de #Brasil 🇧🇷, @LulaOficial, viajó a #Egipto 🇪🇬, donde participará en la Conferencia de Naciones Unidas…",False,19,0,carlosDesantosT,2016-02-03T12:58:50+00:00,es,45013575.0,teleSURtv,teleSUR TV,2022-11-14T16:39:05+00:00,19.0,46.0,"['BRASIL', 'EGIPTO']",[],['oldies'],NONE,others,0,0,2022-11-14T16:51:30+00:00,,True
1590587690986090497,"RT @BBhuttoZardari: Probably most consequential event as FM has been #COP27 in Egypt. Shaken by #PakistanFloods, worst natural disaster 🇵🇰…",False,2323,0,baloch_paryal,2021-03-21T11:15:18+00:00,en,339040963.0,BBhuttoZardari,BilawalBhuttoZardari,2022-11-09T21:20:36+00:00,2323.0,3617.0,"['COP27', 'PAKISTANFLOODS']",[],['oldies'],NONE,others,-1,0,2022-11-10T06:10:31+00:00,,True
1593282044510994433,Audio is pretty terrible unfortunately. I need a better mic. The big reveal was the arrival of UNSG… https://t.co/f87DzHKwHA,True,0,1,althecat,2008-10-13T23:32:54+00:00,en,-1.0,,,,,,[],['https://twitter.com/i/web/status/1593282044510994433'],['oldies'],NONE,others,-1,56,2022-11-17T16:36:55+00:00,[],False
1592224439646957568,RT @Novozymes: Carbon pricing will make hidden costs of pollution visible. We need to close the competitive gap and incentivize fossil-base…,False,871,0,deopravinsingh,2022-10-04T20:08:35+00:00,en,112967808.0,Novozymes,Novozymes,2022-11-11T09:51:58+00:00,871.0,5737.0,[],[],['newbies'],AGAINST,others,0,0,2022-11-14T18:34:23+00:00,,True
1592879607690035200,"RT @MikeHudema: India is lining their canals with #solarpower. It provides #cleanenergy and stops water evaporation at the same time.

We h…",False,898,0,ShirleyKermer,2013-04-16T07:31:39+00:00,en,15088481.0,MikeHudema,Mike Hudema,2022-11-16T04:22:01+00:00,898.0,2613.0,"['SOLARPOWER', 'CLEANENERGY']",[],['oldies'],NONE,others,1,0,2022-11-16T13:57:47+00:00,,True
1589641091284086785,"COP27: Has the UK abdicated its leadership on tackling climate change?

My latest for @YorksBylines 
@SaleemulHuq2 
#COP27 
#ClimateCrisis
@ProfStrachan @JKSteinberger 

https://t.co/zu2ZPItyod",True,7,2,BrianMcHugh2011,2011-06-22T19:20:46+00:00,en,-1.0,,,,,,[],['https://twitter.com/i/web/status/1589641091284086785'],['oldies'],NONE,others,0,29,2022-11-07T15:29:04+00:00,"[""Weaken the opponent's image, presence, identity, ideology, or values.""]",False
1589718561647636480,"RT @NicolasMaduro: Excelente apretón de manos con el Presidente de Francia Emmanuel Macron, en el marco de la #COP27, que es sin duda un pu…",False,5405,0,sanchez_heidys,2022-07-19T22:54:28+00:00,es,1252764865.0,NicolasMaduro,Nicolás Maduro,2022-11-07T17:52:05+00:00,5405.0,6027.0,['COP27'],[],['newbies'],NONE,joy,1,0,2022-11-07T20:36:55+00:00,,True
1590222306466357250,"RT @UNICEF: Message to world leaders at #COP27 from Yumnu, 15, in the Maldives.

#ForEveryChild, climate action. https://t.co/SxtfBjuG2i",False,165,0,BelaudChiron,2020-03-17T04:14:03+00:00,en,33933259.0,UNICEF,UNICEF,2022-11-09T00:01:08+00:00,165.0,515.0,"['COP27', 'FOREVERYCHILD']",[],['oldies'],AGAINST,others,0,0,2022-11-09T05:58:37+00:00,,True
1590769520641478657,RT @KBGreenSchools: Our 1st yrs enjoying a walking debate to mark #COP27 &amp; @IrishSchSusty Climate &amp; Nature Summit Week🌍 @knockbegcollege @C…,False,5,0,knockbegcollege,2015-12-02T09:42:58+00:00,en,1.3309418322143027e+18,KBGreenSchools,Knockbeg College Green Schools Committee🌍🐝,2022-11-10T15:19:05+00:00,5.0,10.0,['COP27'],[],['oldies'],AGAINST,joy,1,0,2022-11-10T18:13:03+00:00,,True
1589672630881497088,RT @NarejoShahzado: Foreign Minister of Pakistan @BBhuttoZardari visited Pakistan Pavilion at #COP27       #Egypt along with Prime Minister…,False,10,0,AAliLagharipsf,2019-05-24T16:30:13+00:00,en,1.344695357553455e+18,NarejoShahzado,Shahzado Narejo,2022-11-07T17:32:28+00:00,10.0,12.0,"['COP27', 'EGYPT']",[],['oldies'],NONE,others,0,2,2022-11-07T17:34:24+00:00,,True
1592468006759591971,"#16Nov #COP27 
Culture &amp; Creativity for Climate: research and innovation at work
Elena Gigliarelli #Cnr_Ispc
The Beep project: BIM for Energy Efficiency in the Public sector, as a driver for energy and environmental improvement of the public built heritage
https://t.co/6LcY4fyuXR https://t.co/nY1Tfzxsb0",True,2,3,CNRsocial_,2015-11-19T11:41:23+00:00,en,-1.0,,,,,,"['16NOV', 'COP27', 'CNR_ISPC']",['https://twitter.com/i/web/status/1592468006759591971'],['oldies'],NONE,others,0,1,2022-11-15T10:42:14+00:00,"[""Reinforce one's own image, presence, ideology, or values.""]",False
1590359537261121536,"RT @Left_EU: ✌️🏽Our proposal to add ECT to the agenda passed!

""In the midst of #COP27 which again reminds us of the urgency of getting awa…",False,3,0,SYRIZAEP,2014-09-11T12:41:02+00:00,en,47350606.0,Left_EU,The Left in the European Parliament,2022-11-09T14:25:07+00:00,3.0,7.0,['COP27'],[],['oldies'],AGAINST,others,0,0,2022-11-09T15:03:55+00:00,,True
1597435452075933696,"RT @NicolasMaduro: Estuve reunido con el Presidente de Surinam, Chan Santokhi, con quien compartimos en la #COP27 sobre las estrategias de…",False,3157,0,RICARDO18998314,2022-10-18T00:45:50+00:00,es,1252764865.0,NicolasMaduro,Nicolás Maduro,2022-11-07T17:12:08+00:00,3157.0,2363.0,['COP27'],[],['newbies'],NONE,others,1,0,2022-11-29T03:41:05+00:00,,True
1589655843120857089,"RT @MinEcoFinanzas: #EnVideo || A su llegada a la sede de #COP27, Sharm El-Sheikh, Egipto, nuestro presidente @NicolasMaduro indicó que su…",False,142,0,Seniat_Baruta,2015-06-22T18:47:44+00:00,es,1449700800.0,MinEcoFinanzas,MPPEFCE,2022-11-07T14:30:00+00:00,142.0,42.0,"['ENVIDEO', 'COP27']",[],['oldies'],NONE,others,0,0,2022-11-07T16:27:42+00:00,,True
1589597843844927489,Amazing to see @esaikawa and the @emorycollege students adding the youth voice to this meeting! @EmoryClimTalks #COP27,True,1,4,acorbe2,2012-05-05T18:57:34+00:00,en,-1.0,,,,,,[],['https://twitter.com/i/web/status/1589597843844927489'],['oldies'],AGAINST,joy,1,1,2022-11-07T12:37:13+00:00,"[""Reinforce one's own image, presence, ideology, or values."", 'Promote social change or activate new policies.']",False
1590240868203909120,"RT @SsEzzat: #COP27 @COP27P 
#Britainsupportsterrorism 
British government must repay Egyptian loan granted by King Farouk,which was approv…",False,36,0,LTCahmedali,2013-09-09T09:55:39+00:00,en,377062312.0,SsEzzat,MAHMOUD EZZAT,2022-11-09T01:59:46+00:00,36.0,48.0,"['COP27', 'BRITAINSUPPORTSTERRORISM']",[],['oldies'],AGAINST,others,-1,0,2022-11-09T07:12:22+00:00,,True
